"name","initial"
"alpha_cases",0.0444415573430875
"phi_05_14",0.345866967113295
"phi_15_plus",0.1228520590453
"prop_SW",0.00428758048586135
"R0_hh",0.44245402008615
"R0_sw_st",0.49028811906287
"rho",0.0857583119658177
