"name","initial"
"alpha_cases",0.0498339097551449
"alpha_deaths",0.448468035961486
"cfr_00_04",0.00601007748346238
"lambda",3.50064323417489
"phi_05_14",0.500457228072892
"phi_15_plus",0.268101104563966
"prop_SW",0.00701247527634587
"R0_hh",0.410415367452461
"R0_sw_st",0.505189587949695
