"name","initial"
"alpha_cases",0.233361201859232
"alpha_deaths",0.469638999159288
"beta_z_max",13.3870159203286
"cfr_00_04",0.0600656586775915
"lambda",721.34697381578
"phi_05_14",0.497162179126733
"phi_15_plus",0.852274470069015
"prop_SW",0.000738725209054219
"R0_hh",0.446098172406901
"R0_sw_st",0.0225403600615872
