"name","initial"
"alpha_cases",0.0344507720240945
"phi_05_14",0.308003179050775
"phi_15_plus",0.0943895101391106
"R0_hh",0.342322393618928
"R0_sw_st",0.706037813845223
"rho",0.0801900332083115
