"name","initial"
"alpha_cases",0.0308754060513267
"phi_05_14",0.320375348534809
"phi_15_plus",0.0967688437867456
"prop_SW",0.00793544840559659
"R0_hh",0.373138382659828
"R0_sw_st",0.663620908757148
"rho",0.062289459075801
