"name","initial"
"alpha_cases",0.0297757068281856
"alpha_deaths",0.568318790326595
"cfr_00_04",0.00826540292529806
"lambda",2.94198130760137
"phi_05_14",0.674882715082159
"phi_15_plus",0.26803120528458
"R0_hh",0.424749063296815
"R0_sw_st",0.464524514615071
