scenario_name ,region,total_doses_children,total_doses_adults,doses_per_day_total,vaccine_dose_scenario,prioritisation_children,prioritisation_adults ,vaccine_used,daily_vax_split_children,uptake_realised,t_ve,days_between_doses
MVA-BN + fractional + SWs first,Burundi,0,2000000,2000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,2000000,2000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,1000000,25,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,1000000,25,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,1000000,25,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,1000000,50,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,1000000,50,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,1000000,50,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,1000000,100,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,1000000,100,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,1000000,100,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,1000000,250,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,1000000,250,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,1000000,250,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,1000000,500,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,1000000,500,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,1000000,500,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,1000000,1000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,1000000,1000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,1000000,1000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,1000000,2000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,1000000,2000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,1000000,2000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,500000,25,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,500000,25,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,500000,25,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,500000,50,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,500000,50,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,500000,50,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,500000,100,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,500000,100,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,500000,100,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,500000,250,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,500000,250,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,500000,250,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,500000,500,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,500000,500,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,500000,500,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,500000,1000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,500000,1000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,500000,1000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,500000,2000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,500000,2000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,500000,2000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,250000,25,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,250000,25,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,250000,25,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,250000,50,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,250000,50,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,250000,50,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,250000,100,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,250000,100,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,250000,100,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,250000,250,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,250000,250,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,250000,250,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,250000,500,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,250000,500,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,250000,500,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,250000,1000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,250000,1000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,250000,1000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,250000,2000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,250000,2000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,250000,2000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,125000,25,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,125000,25,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,125000,25,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,125000,50,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,125000,50,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,125000,50,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,125000,100,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,125000,100,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,125000,100,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,125000,250,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,125000,250,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,125000,250,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,125000,500,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,125000,500,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,125000,500,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,125000,1000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,125000,1000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,125000,1000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,125000,2000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,125000,2000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,125000,2000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,25000,25,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,25000,25,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,25000,25,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,25000,50,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,25000,50,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,25000,50,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,25000,100,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,25000,100,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,25000,100,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,25000,250,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,25000,250,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,25000,250,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,25000,500,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,25000,500,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,25000,500,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,25000,1000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,25000,1000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,25000,1000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,25000,2000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,25000,2000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,25000,2000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,12500,25,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,12500,25,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,12500,25,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,12500,50,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,12500,50,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,12500,50,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,12500,100,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,12500,100,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,12500,100,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,12500,250,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,12500,250,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,12500,250,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,12500,500,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,12500,500,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,12500,500,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,12500,1000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,12500,1000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,12500,1000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,12500,2000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,12500,2000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,12500,2000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,2500,25,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,2500,25,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,2500,25,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,2500,50,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,2500,50,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,2500,50,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,2500,100,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,2500,100,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,2500,100,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,2500,250,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,2500,250,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,2500,250,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,2500,500,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,2500,500,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,2500,500,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,2500,1000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,2500,1000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,2500,1000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,Burundi,0,2500,2000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,Burundi,0,2500,2000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,Burundi,0,2500,2000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
