scenario_name ,region,total_doses_children,total_doses_adults,doses_per_day_total,vaccine_dose_scenario,prioritisation_children,prioritisation_adults ,vaccine_used,daily_vax_split_children,uptake_realised,t_ve,days_between_doses
MVA-BN + fractional + SWs first,equateur,0,13000,10000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,equateur,0,13000,10000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,equateur,0,13000,20000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,equateur,0,13000,20000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,equateur,0,13000,20000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,equateur,0,65000,250,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,equateur,0,65000,250,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,equateur,0,65000,250,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,equateur,0,65000,500,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,equateur,0,65000,500,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,equateur,0,65000,500,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,equateur,0,65000,1000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,equateur,0,65000,1000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,equateur,0,65000,1000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,equateur,0,65000,2500,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,equateur,0,65000,2500,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,equateur,0,65000,2500,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,equateur,0,65000,5000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,equateur,0,65000,5000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,equateur,0,65000,5000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,equateur,0,65000,10000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,equateur,0,65000,10000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,equateur,0,65000,10000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,equateur,0,65000,20000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,equateur,0,65000,20000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,equateur,0,65000,20000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,equateur,0,130000,250,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,equateur,0,130000,250,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,equateur,0,130000,250,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,equateur,0,130000,500,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,equateur,0,130000,500,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,equateur,0,130000,500,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,equateur,0,130000,1000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,equateur,0,130000,1000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,equateur,0,130000,1000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,equateur,0,130000,2500,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,equateur,0,130000,2500,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,equateur,0,130000,2500,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,equateur,0,130000,5000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,equateur,0,130000,5000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,equateur,0,130000,5000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,equateur,0,130000,10000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,equateur,0,130000,10000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,equateur,0,130000,10000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,equateur,0,130000,20000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,equateur,0,130000,20000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,equateur,0,130000,20000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,equateur,0,650000,250,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,equateur,0,650000,250,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,equateur,0,650000,250,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,equateur,0,650000,500,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,equateur,0,650000,500,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,equateur,0,650000,500,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,equateur,0,650000,1000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,equateur,0,650000,1000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,equateur,0,650000,1000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,equateur,0,650000,2500,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,equateur,0,650000,2500,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,equateur,0,650000,2500,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,equateur,0,650000,5000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,equateur,0,650000,5000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,equateur,0,650000,5000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,equateur,0,650000,10000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,equateur,0,650000,10000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,equateur,0,650000,10000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,equateur,0,650000,20000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,equateur,0,650000,20000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,equateur,0,650000,20000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,equateur,0,1300000,250,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,equateur,0,1300000,250,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,equateur,0,1300000,250,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,equateur,0,1300000,500,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,equateur,0,1300000,500,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,equateur,0,1300000,500,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,equateur,0,1300000,1000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,equateur,0,1300000,1000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,equateur,0,1300000,1000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,equateur,0,1300000,2500,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,equateur,0,1300000,2500,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,equateur,0,1300000,2500,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,equateur,0,1300000,5000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,equateur,0,1300000,5000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,equateur,0,1300000,5000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,equateur,0,1300000,10000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,equateur,0,1300000,10000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,equateur,0,1300000,10000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,equateur,0,1300000,20000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,equateur,0,1300000,20000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,equateur,0,1300000,20000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,equateur,0,2600000,250,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,equateur,0,2600000,250,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,equateur,0,2600000,250,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,equateur,0,2600000,500,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,equateur,0,2600000,500,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,equateur,0,2600000,500,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,equateur,0,2600000,1000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,equateur,0,2600000,1000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,equateur,0,2600000,1000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,equateur,0,2600000,2500,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,equateur,0,2600000,2500,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,equateur,0,2600000,2500,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,equateur,0,2600000,5000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,equateur,0,2600000,5000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,equateur,0,2600000,5000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,equateur,0,2600000,10000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,equateur,0,2600000,10000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,equateur,0,2600000,10000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,equateur,0,2600000,20000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,equateur,0,2600000,20000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,equateur,0,2600000,20000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,sudkivu,0,50000,250,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,sudkivu,0,50000,250,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,sudkivu,0,50000,250,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,sudkivu,0,50000,500,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,sudkivu,0,50000,500,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,sudkivu,0,50000,500,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,sudkivu,0,50000,1000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,sudkivu,0,50000,1000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,sudkivu,0,50000,1000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,sudkivu,0,50000,2500,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,sudkivu,0,50000,2500,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,sudkivu,0,50000,2500,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,sudkivu,0,50000,5000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,sudkivu,0,50000,5000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,sudkivu,0,50000,5000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,sudkivu,0,50000,10000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,sudkivu,0,50000,10000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,sudkivu,0,50000,10000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,sudkivu,0,50000,20000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,sudkivu,0,50000,20000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,sudkivu,0,50000,20000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,sudkivu,0,250000,250,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,sudkivu,0,250000,250,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,sudkivu,0,250000,250,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,sudkivu,0,250000,500,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,sudkivu,0,250000,500,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,sudkivu,0,250000,500,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,sudkivu,0,250000,1000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,sudkivu,0,250000,1000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,sudkivu,0,250000,1000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,sudkivu,0,250000,2500,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,sudkivu,0,250000,2500,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,sudkivu,0,250000,2500,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,sudkivu,0,250000,5000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,sudkivu,0,250000,5000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,sudkivu,0,250000,5000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,sudkivu,0,250000,10000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,sudkivu,0,250000,10000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,sudkivu,0,250000,10000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
MVA-BN + fractional,sudkivu,0,250000,20000,1st_dose_only,children_all_equal,adults_all_equal,MVA-BN,0.5,1,14,28
MVA-BN + fractional + SWs first,sudkivu,0,250000,20000,1st_dose_only,children_all_equal,adults_key_pops,MVA-BN,0.5,1,14,28
MVA-BN + fractional + kids first,sudkivu,0,250000,20000,1st_dose_only,children_all_equal,adults_children_first,MVA-BN,0.5,1,14,28
