"name","initial"
"alpha_cases",0.216466697022148
"alpha_deaths",0.739610214609389
"beta_z_max",14.291128302438
"cfr_00_04",0.0609097826291535
"lambda",29.6186082196782
"phi_05_14",0.459054470943466
"phi_15_plus",0.996958598245524
"prop_SW",0.00199971647241344
"R0_hh",0.400968745858769
"R0_sw_st",0.0103232404924116
