"name","initial"
"alpha_cases",0.206073084527508
"alpha_deaths",0.732706099678359
"beta_z_max",13.9782334047883
"cfr_00_04",0.0598564544152847
"lambda",37.58940961873
"phi_05_14",0.476842967124171
"phi_15_plus",0.963723942496305
"R0_hh",0.447192352385989
"R0_sw_st",0.000466209426628696
