"name","initial"
"alpha_cases",0.0479462211927403
"alpha_deaths",0.523194991516987
"cfr_00_04",0.00762595520719775
"lambda",8.95889213125982
"phi_05_14",0.577779466238629
"phi_15_plus",0.301359283037046
"prop_SW",0.00427383868665259
"R0_hh",0.551699354662317
"R0_sw_st",0.382520500674994
