"name","initial"
"alpha_cases",0.0520479144164281
"alpha_deaths",0.496087099086891
"cfr_00_04",0.00603319525560267
"lambda",3.34429147040363
"phi_05_14",0.530742243968183
"phi_15_plus",0.293784115356929
"R0_hh",0.421209935219959
"R0_sw_st",0.46210432345983
